;date;age;job;relation;education;defaut;balance;pret_immo;pret_perso;contact;duree_contact;nb_contact;nb_j_dernier_contact;nb_contact_derniere_campagne;resultat_derniere_campagne;statut
900;2008-05-07;52;Admin;Célibataire;Secondaire;No;545;Yes;No;;260;1;-1;0;;Refus
901;2008-05-07;40;Admin;Marié;Secondaire;No;2100;Yes;Yes;;0;2;-1;0;;Absent
902;2008-05-07;32;Services  ;Marié;Secondaire;No;0;Yes;Yes;;0;2;-1;0;;Absent
903;2008-05-07;47;Admin;Marié;Primaire;No;192;Yes;No;;0;1;-1;0;;Absent
904;2008-05-07;33;Manager;Marié;Tertiaire;No;442;Yes;No;;463;1;-1;0;;Refus
905;2008-05-07;35;Manager;Marié;Tertiaire ;No;267;Yes;No;;192;1;-1;0;;Refus
906;2008-05-07;27;Services;Célibataire;Secondaire;No;0;Yes;No;;388;7;-1;0;;En Attente
907;2008-05-07;50;Col bleu;Marié;Primaire;No;377;Yes;No;;221;1;-1;0;;Refus
908;2008-05-07;44;Retraité;Marié;Secondaire;No;7624;No;No;;126;5;-1;0;;Refus
909;2008-05-07;43;Indépendant;Marié;Primaire;No;66;Yes;No;;175;5;-1;0;;Refus
910;2008-05-07;51;Col bleu;Marié;;No;37;Yes;No;;256;6;-1;0;;Refus
911;2008-05-07;32;Admin;Célibataire;Secondaire;No;64;Yes;No;;202;2;-1;0;;Refus
912;2008-05-07;47;Manager;Divorcé;Tertiaire;No;34;Yes;No;;0;1;-1;0;;Absent
913;2008-05-07;34;Admin  ;Divorcé;Secondaire;No;627;Yes;No;;283;2;-1;0;;Refus
914;2008-05-07;57;Indépendant;Marié;Primaire;No;1013;Yes;No;;448;1;-1;0;;Refus
915;2008-05-07;43;Admin;Célibataire;Secondaire;No;140;Yes;No;;0;1;-1;0;;Absent
916;2008-05-07;40;Services;Célibataire;Tertiaire;No;8823;Yes;No;;0;1;-1;0;;Absent
917;2008-05-07;28;Col bleu;Célibataire;Secondaire;No;97;Yes;No;;0;1;-1;0;;Absent
918;2008-05-07;38;Col bleu;Marié;;No;5;Yes;No;;0;2;-1;0;;Absent
919;2008-05-07;37;Chomeur;Divorcé;Secondaire;No;74;Yes;No;;0;1;-1;0;;Absent
920;2008-05-07;44;Admin;Marié;Secondaire;No;58544;Yes;No;;0;2;-1;0;;Absent
921;2008-05-07;41;Technicien;Marié;Secondaire;No;169;Yes;No;;0;2;-1;0;;Absent
922;2008-05-07;37;Indépendant;Marié;Tertiaire;No;444;Yes;No;;401;2;-1;0;;Refus
923;2008-05-07;30;Services;Célibataire;Tertiaire;No;542;Yes;No;;435;2;-1;0;;Refus
924;2008-05-07;32;Col bleu;Marié;Secondaire;No;-205;Yes;No;;0;1;-1;0;;Absent
925;2008-05-07;30;Manager;Célibataire;Tertiaire;No;112;Yes;No;;0;1;-1;0;;Absent
926;2008-05-07;35;Services;Marié;Secondaire;No;39;No;No;;143;1;-1;0;;Refus
927;2008-05-07;55;Col bleu;Marié;Secondaire;No;1268;Yes;No;;223;2;-1;0;;En Attente
928;2008-05-07;52;Col bleu;Marié;Secondaire;No;-98;Yes;No;;0;1;-1;0;;Absent
929;2008-05-07;33;Admin;Marié;Secondaire;No;44;Yes;Yes;;231;1;-1;0;;Suppression
930;2008-05-07;55;Retraité;Marié;Primaire;No;-90;Yes;Yes;;634;2;-1;0;;Refus
931;2008-05-07;33;Col bleu;Marié;Secondaire;No;0;No;No;;107;1;-1;0;;Refus
932;2008-05-07;40;Col bleu;Marié;Secondaire;Yes;-94;Yes;Yes;;227;1;-1;0;;Refus
933;2008-05-07;39;Col bleu;Marié;Secondaire;Yes;-345;Yes;No;;69;1;-1;0;;Refus
934;2008-05-07;54;Col bleu;Marié;Secondaire;No;-932;Yes;No;;799;1;-1;0;;Refus
935;2008-05-07;39;Col bleu ;Marié;Primaire;No;20;Yes;No;;109;1;-1;0;;Refus
936;2008-05-07;49;Col bleu;Marié;Secondaire;No;90;Yes;No;;0;1;-1;0;;Absent
937;2008-05-07;52;Admin;Marié;Secondaire;No;31;Yes;No;;120;1;-1;0;;Refus
938;2008-05-07;27;Manager;Célibataire;Tertiaire;No;134;Yes;Yes;;0;3;-1;0;;Absent
939;2008-05-07;26;Services;Marié;Secondaire;No;0;Yes;No;;0;2;-1;0;;Absent
940;2008-05-07;40;Col bleu;Marié;Secondaire;No;61;Yes;No;;112;3;-1;0;;Refus
941;2008-05-07;47;Col bleu;Marié;Secondaire;Yes;-5;Yes;No;;444;1;-1;0;;Refus
942;2008-05-07;31;Services  ;Célibataire;Secondaire;No;-45;No;No;;246;2;-1;0;;Refus
943;2008-05-07;53;Col bleu;Célibataire;Secondaire;No;156;Yes;Yes;;0;4;-1;0;;Absent
944;2008-05-07;31;Services;Marié;Secondaire;No;564;Yes;No;;0;3;-1;0;;Absent
945;2008-05-07;33;Admin;Marié;Secondaire;No;-6;Yes;No;;0;2;-1;0;;Absent
946;2008-05-07;35;Services;Marié;Secondaire;No;528;No;No;;274;2;-1;0;;Refus
947;2008-05-07;123;Entrepreuneur;;;No;1481;Yes;;;49;3;-1;0;;Refus
948;2008-05-07;31;Manager;Marié;Secondaire;No;2019;No;No;;0;2;-1;0;;Absent
949;2008-05-07;35;Technicien;Célibataire;Secondaire;No;1855;Yes;No;;138;1;-1;0;;Refus
950;2008-05-07;29;Manager;Marié;Secondaire;No;147;Yes;Yes;;0;2;-1;0;;Absent
951;2008-05-07;51;Technicien;Marié;Secondaire;No;220;Yes;No;;0;2;-1;0;;Absent
952;2008-05-07;33;Col bleu;Marié;Primaire;No;198;Yes;No;;121;2;-1;0;;Refus
953;2008-05-07;37;Manager;Marié;Tertiaire;No;115;No;No;;0;1;-1;0;;Absent
954;2008-05-07;43;Admin;Célibataire;;No;87;Yes;No;;328;2;-1;0;;Refus
955;2008-05-07;42;Technicien   ;Marié;Tertiaire;No;644;Yes;No;;19;1;-1;0;;Refus
956;2008-05-07;28;Col bleu;Marié;Secondaire;No;225;Yes;Yes;;866;2;-1;0;;Suppression
957;2008-05-07;57;Retraité;Marié;Secondaire;No;502;Yes;No;;0;3;-1;0;;Absent
958;2008-05-07;38;Services;Marié;Secondaire;No;-32;Yes;No;;154;2;-1;0;;Suppression
959;2008-05-07;39;Col bleu;Marié;Primaire;No;106;Yes;No;;56;1;-1;0;;Refus
960;2008-05-07;36;Technicien;Marié;Tertiaire;No;301;Yes;No;;0;2;-1;0;;Absent
961;2008-05-07;57;Retraité;Marié;Tertiaire;No;906;Yes;No;;117;1;-1;0;;Refus
962;2008-05-07;44;Manager;Marié;;No;187;Yes;No;;185;1;-1;0;;Refus
963;2008-05-07;48;Services;Divorcé;Secondaire;No;852;Yes;Yes;;202;1;-1;0;;Suppression
964;2008-05-07;46;Col bleu;Marié;Primaire;No;143;Yes;No;;279;1;-1;0;;Suppression
965;2008-05-07;43;Admin;Marié;Secondaire;No;71;No;No;;0;5;-1;0;;Absent
966;2008-05-07;49;Services;Marié;Secondaire;No;1496;Yes;No;;218;4;-1;0;;Suppression
967;2008-05-07;29;Services   ;Célibataire;Secondaire;No;703;Yes;No;;0;5;-1;0;;Absent
968;2008-05-07;53;Col bleu;Marié;Secondaire;No;732;Yes;No;;0;2;-1;0;;Absent
969;2008-05-07;30;Services;Célibataire;Secondaire;No;21;Yes;No;;0;2;-1;0;;Absent
970;2008-05-07;41;Manager;Divorcé;Secondaire;No;276;Yes;No;;0;1;-1;0;;Absent
971;2008-05-07;33;Technicien;Marié;Secondaire;No;0;Yes;No;;0;1;-1;0;;Absent
972;2008-05-07;47;Col bleu;Marié;Primaire;No;550;Yes;No;;0;1;-1;0;;Absent
973;2008-05-07;58;Retraité;Marié;Secondaire;No;268;Yes;No;;516;1;-1;0;;Refus
974;2008-05-07;31;Chomeur;Marié;Secondaire;No;-825;Yes;No;;179;2;-1;0;;Refus
975;2008-05-07;38;Admin;Célibataire;Secondaire;No;137;Yes;Yes;;125;2;-1;0;;En Attente
976;2008-05-07;60;Retraité;Marié;Secondaire;No;42;Yes;Yes;;386;2;-1;0;;Refus
977;2008-05-07;33;Manager;Célibataire;Tertiaire;No;54;No;No;;262;2;-1;0;;Refus
978;2008-05-07;33;Chomeur;Célibataire;Tertiaire;No;1716;Yes;No;;396;2;-1;0;;Refus
979;2008-05-07;52;Admin;Marié;Primaire;No;270;Yes;No;;294;2;-1;0;;Refus
980;2008-05-07;42;Col bleu;Marié;Primaire;No;803;Yes;No;;0;2;-1;0;;Absent
981;2008-05-07;30;Technicien;Célibataire;Secondaire;No;102;Yes;No;;614;2;-1;0;;Refus
982;2008-05-07;33;Entrepreuneur;Divorcé;Tertiaire;No;188;Yes;No;;0;3;-1;0;;Absent
983;2008-05-07;46;Admin;Divorcé;Secondaire;No;207;Yes;No;;485;4;-1;0;;Suppression
984;2008-05-07;51;Col bleu;Marié;Primaire;No;1466;Yes;No;;406;2;-1;0;;Refus
985;2008-05-07;123;Chomeur;Célibataire;Secondaire;No;350;Yes;No;;0;1;-1;0;;Absent
986;2008-05-07;50;Admin;Marié;Secondaire;No;159;Yes;No;;216;2;-1;0;;Refus
987;2008-05-07;42;Entrepreuneur;Marié;Tertiaire;No;157;Yes;Yes;;0;1;-1;0;;Absent
988;2008-05-07;38;Technicien;Marié;Secondaire;No;0;No;No;;0;1;-1;0;;Absent
989;2008-05-07;36;Admin;Célibataire;Primaire;No;91;Yes;No;;371;2;-1;0;;Refus
990;2008-05-07;37;Chomeur;Divorcé;Primaire;No;849;Yes;No;;166;1;-1;0;;Refus
991;2008-05-07;33;Manager;Marié;Tertiaire;No;436;Yes;No;;0;1;-1;0;;Absent
992;2008-05-07;38;Col bleu;Célibataire;Secondaire;No;-1;Yes;No;;0;1;-1;0;;Absent
993;2008-05-07;52;Col bleu;Marié;Tertiaire;No;297;Yes;No;;0;1;-1;0;;Absent
994;2008-05-07;29;Col bleu;Marié;Secondaire;No;313;Yes;Yes;;144;1;-1;0;;Refus
995;2008-05-07;37;Col bleu;Marié;Primaire;No;310;Yes;No;;474;1;-1;0;;Refus
996;2008-05-07;34;Admin;Marié;Secondaire;No;475;Yes;No;;0;1;-1;0;;Absent
997;2008-05-07;43;Col bleu;Marié;Primaire;No;61;Yes;No;;0;1;-1;0;;Absent
998;2008-05-07;49;Services;Marié;Secondaire;No;1377;Yes;No;;1101;1;-1;0;;Refus
999;2008-05-07;33;Technicien;Célibataire;Secondaire;No;56;No;No;;0;2;-1;0;;Absent
1000;2008-05-07;47;Admin;Marié;;No;0;Yes;No;;0;1;-1;0;;Absent
1001;2008-05-07;50;Technicien;Marié;Secondaire;No;73;No;No;;93;1;-1;0;;Refus
1002;2008-05-07;30;Col bleu;Célibataire;Primaire;No;660;Yes;No;;912;2;-1;0;;Refus
1003;2008-05-07;44;Services;Marié;Primaire  ;No;-79;Yes;No;;0;2;-1;0;;Absent
1004;2008-05-07;44;Col bleu;Divorcé;Secondaire;No;558;Yes;No;;0;1;-1;0;;Absent
1005;2008-05-07;123;Services;;Secondaire;No;342;Yes;;;206;2;-1;0;;Refus
1006;2008-05-07;40;Col bleu;Marié;;No;-4;Yes;No;;311;1;-1;0;;Refus
1007;2008-05-07;41;Col bleu;Marié;;No;225;Yes;No;;690;2;-1;0;;Refus
1008;2008-05-07;34;Col bleu;Marié;Primaire;No;267;Yes;No;;362;1;-1;0;;Refus
1009;2008-05-07;53;Services;Marié;Primaire;No;46;Yes;No;;0;1;-1;0;;Absent
1010;2008-05-07;35;Col bleu;Marié;Primaire;No;624;Yes;No;;163;1;-1;0;;Refus
1011;2008-05-07;34;Technicien;Divorcé;Secondaire;No;1107;Yes;Yes;;0;1;-1;0;;Absent
1012;2008-05-07;39;Admin;Célibataire;Secondaire;No;573;Yes;No;;0;1;-1;0;;Absent
1013;2008-05-07;39;Manager;Célibataire;Tertiaire;No;406;Yes;No;;68;1;-1;0;;Suppression
1014;2008-05-07;52;Services;Divorcé;Secondaire;No;220;Yes;No;;143;3;-1;0;;Refus
1015;2008-05-07;34;Col bleu;Marié;Secondaire;No;2308;Yes;No;;1062;1;-1;0;;Refus
1016;2008-05-07;37;Col bleu;Divorcé;Primaire;No;139;Yes;No;;71;1;-1;0;;Refus
1017;2008-05-07;39;Admin  ;Marié;Secondaire;No;367;Yes;No;;106;1;-1;0;;Refus
1018;2008-05-07;52;Entrepreuneur;Divorcé;Primaire;No;278;Yes;No;;0;2;-1;0;;Absent
1019;2008-05-07;35;Col bleu;Marié;Primaire;No;229;Yes;No;;103;3;-1;0;;En Attente
1020;2008-05-07;36;Entrepreuneur;Marié;Tertiaire;No;1722;Yes;No;;349;2;-1;0;;Refus
1021;2008-05-07;48;Technicien;Marié;Secondaire;No;-500;Yes;No;;78;5;-1;0;;Refus
1022;2008-05-07;31;Admin;Divorcé;Secondaire;No;308;Yes;No;;194;1;-1;0;;Refus
1023;2008-05-07;43;Technicien;Divorcé;Tertiaire;No;1026;Yes;Yes;;224;5;-1;0;;Refus
1024;2008-05-07;43;Col bleu;Célibataire;Primaire;No;548;Yes;No;;98;1;-1;0;;Refus
1025;2008-05-07;39;Col bleu;Marié;Secondaire;No;356;Yes;Yes;;0;1;-1;0;;Absent
1026;2008-05-07;40;Technicien;Marié;Primaire;No;164;Yes;No;;0;1;-1;0;;Absent
1027;2008-05-07;58;Manager;Marié;Tertiaire;No;211;No;No;;0;2;-1;0;;Absent
1028;2008-05-07;31;Col bleu;Marié;Primaire;No;19;Yes;No;;0;2;-1;0;;Absent
1029;2008-05-07;41;Col bleu;Marié;Secondaire;No;108;Yes;Yes;;203;1;-1;0;;Refus
1030;2008-05-07;37;Manager;Marié;Tertiaire;No;308;Yes;No;;0;3;-1;0;;Absent
1031;2008-05-07;44;Services;Divorcé;Secondaire;No;7;Yes;Yes;;0;3;-1;0;;Absent
1032;2008-05-07;37;Technicien;Marié;Tertiaire;No;16;Yes;Yes;;153;3;-1;0;;Refus
1033;2008-05-07;39;Col bleu;Marié;Primaire;No;867;Yes;No;;0;1;-1;0;;Absent
1034;2008-05-07;41;Col bleu;Célibataire;Secondaire;No;277;Yes;No;;0;4;-1;0;;Absent
1035;2008-05-07;52;Col bleu;Divorcé;Primaire;No;196;Yes;No;;119;3;-1;0;;Suppression
1036;2008-05-07;29;Col bleu;Célibataire;Primaire;No;365;Yes;Yes;;0;2;-1;0;;Absent
1037;2008-05-07;60;Col bleu;Divorcé;Secondaire;No;1310;No;No;;152;2;-1;0;;Refus
1038;2008-05-07;32;Technicien;Marié;Secondaire;No;186;No;No;;418;2;-1;0;;Refus
1039;2008-05-07;50;Services;Célibataire;Primaire;No;148;Yes;No;;0;2;-1;0;;Absent
1040;2008-05-07;56;Col bleu;Marié;Primaire;No;862;Yes;Yes;;198;2;-1;0;;Refus
1041;2008-05-07;48;Admin;Marié;Secondaire;No;359;Yes;No;;0;1;-1;0;;Absent
1042;2008-05-07;29;Col bleu;Marié;Primaire;No;190;No;No;;51;1;-1;0;;Refus
1043;2008-05-07;123;Col bleu;Marié;Secondaire;No;4;Yes;;;263;1;-1;0;;Suppression
1044;2008-05-07;42;Admin;Divorcé;Secondaire;No;0;Yes;No;;229;2;-1;0;;Refus
1045;2008-05-07;34;Col bleu;Marié;Secondaire;No;42;Yes;No;;0;2;-1;0;;Absent
1046;2008-05-07;23;Manager;Célibataire;Tertiaire;No;2605;Yes;No;;278;6;-1;0;;Refus
1047;2008-05-07;30;Technicien;Célibataire;Tertiaire;No;60;Yes;Yes;;306;5;-1;0;;Refus
1048;2008-05-07;51;Manager;Marié;Primaire;No;98;Yes;No;;114;2;-1;0;;Refus
1049;2008-05-07;52;Technicien;Célibataire;Secondaire;No;-181;Yes;No;;0;2;-1;0;;Absent
1050;2008-05-07;45;Technicien;Marié;Secondaire;No;118;Yes;No;;208;2;-1;0;;Refus
1051;2008-05-07;41;Col bleu;Marié;Secondaire;No;-15;Yes;No;;0;2;-1;0;;Absent
1052;2008-05-07;27;Etudiant ;Célibataire;Secondaire;No;671;Yes;No;;0;2;-1;0;;Absent
1053;2008-05-07;50;Col bleu;Marié;Secondaire;No;1557;Yes;No;;0;6;-1;0;;Absent
1054;2008-05-07;36;Col bleu;Marié;Primaire;No;-20;Yes;No;;353;3;-1;0;;Suppression
1055;2008-05-07;46;Col bleu;Marié;Primaire;No;323;Yes;No;;108;6;-1;0;;Suppression
1056;2008-05-07;44;Col bleu;Marié;Primaire;No;-171;Yes;No;;0;2;-1;0;;Absent
1057;2008-05-07;47;Col bleu;Marié;Secondaire;No;438;Yes;No;;46;3;-1;0;;Refus
1058;2008-05-07;40;Col bleu;Marié;Secondaire;No;316;Yes;No;;0;2;-1;0;;Absent
1059;2008-05-07;36;Services;Célibataire;Secondaire;No;174;Yes;No;;223;2;-1;0;;Refus
1060;2008-05-07;46;Col bleu;Marié;Secondaire;No;442;Yes;No;;105;2;-1;0;;Refus
1061;2008-05-07;58;Technicien;Marié;Secondaire;No;786;Yes;No;;165;3;-1;0;;Suppression
1062;2008-05-07;30;Technicien;Divorcé;Tertiaire;No;-317;Yes;No;;381;2;-1;0;;Refus
1063;2008-05-07;43;Col bleu;Marié;Secondaire;No;667;Yes;No;;0;3;-1;0;;Absent
1064;2008-05-07;29;Services;Célibataire;Secondaire;No;-158;Yes;No;;0;2;-1;0;;Absent
1065;2008-05-07;41;Manager;Marié;Tertiaire;No;72;Yes;No;;0;3;-1;0;;Absent
1066;2008-05-07;44;Entrepreuneur;Marié;Primaire;No;58;Yes;No;;113;3;-1;0;;Suppression
1067;2008-05-07;44;Services;Divorcé;Secondaire;No;396;Yes;Yes;;0;4;-1;0;;Absent
1068;2008-05-07;59;Col bleu;Marié;Primaire;No;10;Yes;No;;133;3;-1;0;;Refus
1069;2008-05-07;39;Manager;Célibataire;;No;2887;Yes;No;;42;2;-1;0;;Refus
1070;2008-05-07;42;Manager;Marié;Secondaire;No;0;No;No;;234;4;-1;0;;Refus
1071;2008-05-07;31;Admin;Marié;Secondaire;No;89;No;No;;0;3;-1;0;;Absent
1072;2008-05-07;29;;Célibataire;Primaire;No;50;Yes;No;;50;2;-1;0;;Refus
1073;2008-05-07;39;Col bleu;Célibataire;Secondaire ;No;29;Yes;No;;0;2;-1;0;;Absent
1074;2008-05-07;44;Col bleu;Marié;Primaire;No;420;Yes;No;;110;2;-1;0;;Suppression
1075;2008-05-07;49;Services  ;Célibataire;Primaire;No;114;Yes;No;;0;2;-1;0;;Absent
1076;2008-05-07;39;Employé de ménage;Marié;Secondaire;No;365;Yes;No;;274;4;-1;0;;Refus
1077;2008-05-07;27;Col bleu;Célibataire;Secondaire;No;0;Yes;No;;0;4;-1;0;;Absent
1078;2008-05-07;56;Manager;Marié;Primaire;No;-24;Yes;No;;0;3;-1;0;;Absent
1079;2008-05-07;43;Technicien;Marié;Tertiaire;No;743;Yes;No;;134;2;-1;0;;Refus
1080;2008-05-07;37;Indépendant;Marié;Primaire;No;0;No;No;;0;4;-1;0;;Absent
1081;2008-05-07;54;Technicien;Célibataire;Secondaire;No;99;Yes;No;;283;3;-1;0;;Refus
1082;2008-05-07;38;Col bleu;Marié;Secondaire;No;22;Yes;Yes;;0;4;-1;0;;Absent
1083;2008-05-07;31;Col bleu;Marié;Primaire;No;251;Yes;No;;212;2;-1;0;;Refus
1084;2008-05-07;34;Col bleu;Marié;Secondaire;No;615;Yes;No;;0;2;-1;0;;Absent
1085;2008-05-07;35;Admin;Marié;Primaire;No;136;Yes;No;;0;1;-1;0;;Absent
1086;2008-05-07;44;Col bleu;Célibataire;;No;2167;Yes;No;;1273;1;-1;0;;Refus
1087;2008-05-07;30;Col bleu;Marié;Secondaire;No;309;Yes;No;;1574;2;-1;0;;Souscrit
1088;2008-05-07;51;Technicien;Marié;Secondaire;No;221;Yes;No;;0;3;-1;0;;Absent
1089;2008-05-07;37;Col bleu;Marié;Primaire;No;321;Yes;No;;228;2;-1;0;;Refus
1090;2008-05-07;39;Col bleu;Marié;Tertiaire;No;-33;Yes;No;;62;5;-1;0;;Refus
1091;2008-05-07;33;Manager;Célibataire;Tertiaire;No;76;Yes;No;;0;3;-1;0;;Absent
1092;2008-05-07;37;Manager;Divorcé;Tertiaire;No;42;Yes;No;;564;3;-1;0;;Refus
1093;2008-05-07;46;Col bleu;Célibataire;Secondaire;No;76;Yes;No;;245;2;-1;0;;Refus
1094;2008-05-07;32;Admin;Marié;Secondaire;No;1293;Yes;No;;0;2;-1;0;;Absent
1095;2008-05-07;43;Entrepreuneur;Marié;Primaire;No;526;Yes;No;;79;4;-1;0;;Refus
1096;2008-05-07;59;Employé de ménage;Divorcé;;No;873;Yes;No;;152;3;-1;0;;Refus
1097;2008-05-07;46;Admin   ;Marié;Primaire;No;40;Yes;No;;591;3;-1;0;;Refus
1098;2008-05-07;47;Col bleu;Marié;Primaire;No;117;Yes;No;;113;2;-1;0;;Refus
1099;2008-05-07;31;Services;Célibataire;Secondaire;No;671;Yes;No;;193;3;-1;0;;Refus
1100;2008-05-07;30;Col bleu;Marié;Primaire   ;No;145;Yes;No;;0;2;-1;0;;Absent
1101;2008-05-07;38;Col bleu;Marié;Primaire;No;1807;No;No;;0;3;-1;0;;Absent
1102;2008-05-07;44;Col bleu;Célibataire;Secondaire;No;-212;Yes;Yes;;103;4;-1;0;;Refus
1103;2008-05-07;52;Technicien;Marié;;No;133;Yes;No;;0;8;-1;0;;Absent
1104;2008-05-07;29;Services;Célibataire;Secondaire;No;566;No;No;;127;2;-1;0;;Refus
1105;2008-05-07;43;Admin   ;Marié;Tertiaire;No;1924;Yes;No;;244;7;-1;0;;Refus
1106;2008-05-07;47;Technicien;Marié;Primaire;No;145;Yes;No;;157;6;-1;0;;Refus
1107;2008-05-07;43;Col bleu;Marié;Primaire;No;487;Yes;No;;548;2;-1;0;;Refus
1108;2008-05-07;52;Col bleu;Divorcé;Primaire;No;-57;Yes;No;;114;3;-1;0;;Refus
1109;2008-05-07;32;Services;Célibataire;Secondaire;No;81;Yes;No;;126;5;-1;0;;Refus
1110;2008-05-07;40;Admin;Célibataire;Secondaire;No;-227;Yes;No;;161;3;-1;0;;Refus
1111;2008-05-07;57;Technicien;Divorcé;Secondaire;No;2710;Yes;Yes;;333;1;-1;0;;Refus
1112;2008-05-07;30;Services   ;Divorcé;Secondaire;No;98;Yes;No;;0;1;-1;0;;Absent
1113;2008-05-07;48;Col bleu;Marié;Secondaire;No;1230;Yes;Yes;;152;3;-1;0;;Refus
1114;2008-05-07;46;Col bleu;Marié;Secondaire;No;78;Yes;Yes;;145;1;-1;0;;Refus
1115;2008-05-07;59;Retraité;Divorcé;Primaire;No;137;Yes;Yes;;0;3;-1;0;;Absent
1116;2008-05-07;50;Col bleu;Marié;Primaire;Yes;354;Yes;No;;123;2;-1;0;;Refus
1117;2008-05-07;50;Col bleu;Divorcé;Primaire;No;149;Yes;No;;74;1;-1;0;;Refus
1118;2008-05-07;33;Col bleu;Divorcé;Secondaire;No;126;Yes;No;;0;3;-1;0;;Absent
1119;2008-05-07;39;Technicien;Célibataire;;No;0;Yes;No;;130;1;-1;0;;Refus
1120;2008-05-07;57;Retraité;Divorcé;Secondaire;No;8266;Yes;No;;0;1;-1;0;;Absent
1121;2008-05-07;49;Col bleu;Marié;;No;51;Yes;No;;0;1;-1;0;;Absent
1122;2008-05-07;41;Col bleu;Marié;Primaire;No;258;Yes;No;;252;1;-1;0;;Refus
1123;2008-05-07;43;Technicien;Marié;Primaire;No;117;Yes;No;;84;2;-1;0;;Refus
1124;2008-05-07;29;Manager;Marié;Tertiaire;No;199;Yes;Yes;;1689;4;-1;0;;Souscrit
1125;2008-05-07;56;Services;Marié;Primaire;No;219;Yes;No;;0;4;-1;0;;Absent
1126;2008-05-07;46;Technicien;Marié;Secondaire;No;1571;Yes;No;;489;2;-1;0;;Refus
1127;2008-05-07;42;Col bleu;Marié;Primaire;No;223;Yes;No;;41;3;-1;0;;Refus
1128;2008-05-07;36;Col bleu;Marié;Primaire;No;-79;No;No;;159;3;-1;0;;Refus
1129;2008-05-07;29;Services;Marié;Primaire;No;321;Yes;No;;0;2;-1;0;;Absent
1130;2008-05-07;43;Admin;Célibataire;Secondaire;No;2527;Yes;No;;0;4;-1;0;;Absent
1131;2008-05-07;48;Admin;Marié;Secondaire;No;5;Yes;No;;697;2;-1;0;;Refus
1132;2008-05-07;38;Col bleu;Célibataire;Primaire;No;20;Yes;No;;0;2;-1;0;;Absent
1133;2008-05-07;46;Col bleu;Marié;Secondaire;No;1045;Yes;Yes;;149;1;-1;0;;En Attente
1134;2008-05-07;44;Col bleu;Marié;Secondaire;No;1;Yes;No;;281;2;-1;0;;Suppression
1135;2008-05-07;28;Manager;Marié;Tertiaire;No;3;Yes;No;;122;5;-1;0;;Suppression
1136;2008-05-07;28;Col bleu;Marié;Primaire;No;-55;Yes;No;;361;2;-1;0;;Refus
1137;2008-05-07;36;Technicien;Divorcé;Secondaire;No;141;Yes;No;;319;3;-1;0;;Refus
1138;2008-05-07;37;Col bleu;Marié;Secondaire;No;374;Yes;No;;944;3;-1;0;;Refus
1139;2008-05-07;56;Manager;Marié;Primaire;No;93;Yes;No;;282;2;-1;0;;Refus
1140;2008-05-07;46;Col bleu;Célibataire;Tertiaire;No;460;Yes;No;;1102;2;-1;0;;Souscrit
1141;2008-05-07;34;Services;Divorcé;Secondaire;No;78;Yes;No;;0;3;-1;0;;Absent
1142;2008-05-07;32;Entrepreuneur;Marié;Secondaire;No;135;Yes;No;;143;2;-1;0;;Refus
1143;2008-05-07;33;Technicien;Marié;Secondaire;No;367;Yes;Yes;;22;2;-1;0;;Refus
1144;2008-05-07;36;Services;Célibataire;Secondaire;No;248;Yes;No;;0;2;-1;0;;Absent
1145;2008-05-07;35;Services;Marié;Secondaire;No;630;Yes;No;;17;2;-1;0;;Refus
1146;2008-05-07;44;Admin;Célibataire;Secondaire;No;-30;Yes;No;;404;5;-1;0;;En Attente
1147;2008-05-07;37;Technicien;Marié;Secondaire;No;157;Yes;No;;238;2;-1;0;;Refus
1148;2008-05-07;48;Admin;Divorcé;Secondaire;No;268;Yes;No;;71;4;-1;0;;Refus
1149;2008-05-07;38;Col bleu;Marié;Secondaire;No;164;Yes;No;;0;2;-1;0;;Absent
1150;2008-05-07;44;Technicien;Marié;Secondaire;No;-97;Yes;No;;408;3;-1;0;;Refus
1151;2008-05-07;31;Admin;Divorcé;Secondaire;No;53;Yes;No;;0;4;-1;0;;Absent
1152;2008-05-07;35;Manager;Divorcé;Tertiaire;No;788;Yes;No;;297;3;-1;0;;Refus
1153;2008-05-07;54;Technicien;Divorcé;Secondaire;No;1904;Yes;Yes;;280;3;-1;0;;Refus
1154;2008-05-07;28;Admin;Célibataire;Secondaire;No;260;Yes;No;;0;2;-1;0;;Absent
1155;2008-05-07;38;Chomeur;Marié;Primaire;No;447;Yes;No;;0;4;-1;0;;Absent
1156;2008-05-08;48;Technicien;Marié;Secondaire;No;720;Yes;No;;0;3;-1;0;;Absent
1157;2008-05-08;31;Col bleu;Marié;Tertiaire;No;2827;Yes;No;;238;3;-1;0;;Refus
1158;2008-05-08;59;Retraité;Marié;;No;0;No;No;;425;6;-1;0;;Refus
1159;2008-05-08;29;Admin;Célibataire;Secondaire;No;1117;Yes;No;;77;2;-1;0;;Refus
1160;2008-05-08;28;Col bleu;Marié;Secondaire;No;597;Yes;No;;223;2;-1;0;;Refus
1161;2008-05-08;50;Col bleu;Marié;Primaire;No;362;Yes;No;;0;2;-1;0;;Absent
1162;2008-05-08;31;Indépendant;Célibataire;Tertiaire ;No;120;Yes;No;;0;2;-1;0;;Absent
1163;2008-05-08;32;Admin;Célibataire;Secondaire;No;89;Yes;Yes;;308;3;-1;0;;Refus
